age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
52,82.6,157.0,12.47,no,Delhi,Government,Medium
77,72.6,162.9,38.7,no,Bangalore,Student,Medium
58,83.8,176.9,16.98,no,Pune,Engineer,Low
54,85.4,170.7,16.09,no,Lucknow,Teacher,Low
41,63.1,163.0,2.04,no,Pune,Student,Low
46,83.2,159.3,14.97,no,Chennai,Government,High
66,69.8,178.0,12.45,no,Delhi,Freelancer,High
63,67.6,170.3,18.48,no,Bangalore,Private,Low
70,88.8,158.7,9.09,no,Hyderabad,Freelancer,Low
48,78.3,168.1,30.54,no,Lucknow,Freelancer,High
52,64.7,161.9,13.46,yes,Hyderabad,Freelancer,Medium
77,77.3,173.0,41.92,yes,Delhi,Engineer,Low
50,51.0,182.5,15.66,no,Mumbai,Government,Low
69,73.7,159.2,12.12,no,Hyderabad,Teacher,Medium
80,47.5,171.6,4.72,no,Bangalore,Private,Low
78,55.2,171.4,37.52,no,Hyderabad,Private,Medium
38,78.8,148.6,26.39,no,Mumbai,Business,Medium
49,40.0,178.3,7.46,no,Kolkata,Doctor,Medium
40,97.0,191.0,12.62,no,Hyderabad,Private,Low
50,82.5,171.4,49.94,no,Chennai,Doctor,High
20,42.4,183.6,40.69,no,Mumbai,Engineer,Low
35,106.0,157.5,18.79,no,Chennai,Teacher,Medium
42,110.1,162.8,28.04,no,Bangalore,Engineer,Low
59,67.3,170.7,21.97,no,Lucknow,Teacher,Low
48,56.1,161.5,3.75,no,Lucknow,Freelancer,Medium
71,95.3,170.4,39.38,yes,Pune,Teacher,Low
75,64.8,180.0,36.42,yes,Pune,Private,Medium
20,72.4,161.2,21.62,no,Kolkata,Doctor,Low
57,88.3,180.5,42.6,no,Chennai,Business,Medium
63,67.7,150.8,27.67,yes,Pune,Business,Low
41,66.4,164.3,5.13,no,Hyderabad,Student,High
67,50.9,168.0,14.45,no,Delhi,Private,Medium
49,60.5,160.7,24.17,no,Hyderabad,Teacher,Medium
64,66.1,164.5,6.97,no,Hyderabad,Doctor,Medium
39,51.4,184.0,29.41,yes,Bangalore,Teacher,Medium
40,52.8,182.4,7.79,no,Kolkata,Government,Low
19,70.5,177.2,11.62,no,Delhi,Freelancer,High
80,42.3,180.4,44.91,no,Pune,Private,Medium
44,56.8,163.8,49.99,no,Lucknow,Student,High
59,99.2,157.8,28.41,no,Delhi,Government,Medium
19,64.8,161.9,31.74,no,Hyderabad,Freelancer,Low
43,62.9,163.4,40.28,no,Lucknow,Doctor,Medium
34,64.8,163.9,35.41,no,Kolkata,Teacher,Low
57,65.0,175.3,10.76,no,Mumbai,Business,Low
50,78.6,173.2,21.76,yes,Kolkata,Business,Medium
26,77.6,168.2,27.69,no,Kolkata,Student,Medium
60,64.1,168.9,19.27,yes,Pune,Freelancer,Low
71,66.8,180.9,10.45,no,Pune,Private,Low
65,89.7,157.1,37.33,yes,Lucknow,Government,Medium
56,47.3,177.9,11.54,yes,Kolkata,Business,Low
46,69.1,148.9,14.5,no,Chennai,Teacher,High
59,72.0,164.3,15.75,no,Mumbai,Student,Low
72,58.3,185.1,9.77,no,Pune,Government,High
43,68.3,173.0,42.78,no,Pune,Engineer,High
52,56.3,165.3,31.31,no,Lucknow,Student,High
67,79.6,179.2,42.07,no,Lucknow,Business,Low
42,49.9,176.0,25.7,yes,Bangalore,Doctor,Low
41,85.9,175.5,26.94,no,Lucknow,Freelancer,Low
30,68.9,168.0,31.57,no,Delhi,Student,High
77,63.3,179.6,19.8,no,Hyderabad,Teacher,Medium
75,54.9,163.6,25.84,no,Chennai,Government,Low
24,85.5,163.1,28.25,no,Mumbai,Student,Low
74,60.2,188.7,47.77,yes,Kolkata,Business,Medium
53,52.5,165.0,44.38,no,Hyderabad,Student,Low
62,85.8,149.7,8.2,yes,Pune,Freelancer,Medium
37,56.4,180.6,3.98,no,Hyderabad,Teacher,Medium
18,68.6,183.6,34.66,no,Chennai,Teacher,Medium
25,82.3,167.6,4.36,yes,Chennai,Business,Medium
63,72.4,149.1,4.9,no,Pune,Private,Low
33,96.0,169.4,9.64,no,Pune,Teacher,Low
31,57.5,190.7,18.88,yes,Delhi,Business,Medium
29,66.8,172.0,22.88,no,Bangalore,Freelancer,High
68,68.0,177.7,26.93,no,Mumbai,Freelancer,Medium
40,79.3,178.3,49.63,no,Hyderabad,Student,Low
32,89.3,179.7,20.49,yes,Hyderabad,Student,Low
45,71.1,188.6,13.65,no,Mumbai,Engineer,Medium
51,67.9,180.8,29.61,no,Mumbai,Business,Low
19,47.8,169.2,12.33,yes,Pune,Doctor,Low
49,71.7,158.8,47.15,no,Kolkata,Business,Low
40,60.2,174.3,14.44,no,Kolkata,Student,Low
80,79.3,168.1,49.52,yes,Chennai,Government,Low
39,63.9,177.2,22.1,no,Hyderabad,Student,Low
68,66.4,161.4,41.01,yes,Bangalore,Teacher,Low
42,48.1,167.0,33.12,yes,Lucknow,Engineer,Low
75,42.8,170.1,46.81,no,Delhi,Doctor,Medium
80,97.9,160.6,32.02,yes,Hyderabad,Private,Medium
79,71.9,170.4,29.9,no,Pune,Engineer,Low
78,76.1,177.9,33.34,no,Delhi,Business,Medium
39,56.3,189.1,39.75,no,Bangalore,Government,Medium
75,83.1,162.6,45.14,no,Mumbai,Freelancer,Medium
75,80.4,179.1,14.81,yes,Bangalore,Business,Medium
39,58.0,150.2,11.64,no,Delhi,Student,High
66,54.1,169.9,3.65,no,Kolkata,Teacher,High
69,59.0,170.7,19.76,yes,Lucknow,Doctor,Medium
59,69.6,178.1,42.62,no,Bangalore,Private,Medium
23,72.5,164.8,5.35,no,Chennai,Government,Low
32,70.6,172.4,27.85,yes,Kolkata,Teacher,High
71,89.5,181.1,35.35,no,Chennai,Doctor,Low
60,59.3,158.7,42.17,no,Chennai,Government,Medium
77,53.7,150.4,30.0,yes,Pune,Engineer,Medium
54,70.0,180.8,10.94,no,Bangalore,Private,Low
50,44.6,160.0,48.3,no,Chennai,Student,Low
25,80.4,174.6,6.54,yes,Hyderabad,Teacher,Medium
70,71.5,189.5,38.91,no,Mumbai,Business,High
77,64.9,178.4,6.15,yes,Bangalore,Private,Low
61,64.1,160.3,8.88,no,Delhi,Student,High
61,83.6,155.4,45.11,no,Mumbai,Doctor,Medium
22,83.2,162.2,38.15,no,Kolkata,Private,Medium
56,66.3,171.7,19.54,yes,Bangalore,Government,Low
21,78.9,167.5,32.66,no,Delhi,Private,Medium
23,83.0,183.6,23.95,no,Lucknow,Student,Medium
62,75.0,176.7,5.19,no,Delhi,Business,Medium
49,66.9,162.7,36.61,no,Bangalore,Business,High
69,75.7,178.5,38.64,no,Mumbai,Freelancer,Medium
47,54.4,185.1,44.35,no,Lucknow,Doctor,Low
64,71.1,166.8,27.95,no,Hyderabad,Student,Low
52,66.5,174.8,34.31,no,Delhi,Teacher,Medium
72,64.2,161.3,23.03,yes,Bangalore,Student,Low
57,44.1,168.6,17.31,yes,Bangalore,Private,Low
69,54.6,161.1,21.76,yes,Hyderabad,Business,Medium
33,62.7,182.4,45.76,yes,Chennai,Government,Medium
30,83.4,165.0,9.88,no,Bangalore,Freelancer,High
67,74.3,174.4,13.93,no,Pune,Doctor,Low
77,84.1,176.4,31.1,yes,Delhi,Engineer,High
59,88.6,201.1,7.58,no,Lucknow,Engineer,Medium
47,74.9,167.3,44.81,yes,Chennai,Government,High
36,72.1,162.2,4.27,no,Delhi,Student,Medium
34,55.4,169.3,38.25,no,Mumbai,Business,Low
73,99.8,161.5,19.94,yes,Mumbai,Student,Medium
80,48.7,165.1,4.46,yes,Delhi,Doctor,High
36,71.8,177.3,42.46,no,Pune,Teacher,Medium
45,82.5,163.3,32.74,no,Pune,Engineer,Medium
75,82.7,175.6,2.43,no,Kolkata,Student,Low
72,52.7,176.0,14.84,no,Kolkata,Business,Low
43,63.7,172.5,18.9,no,Kolkata,Government,High
54,58.0,176.7,17.48,no,Delhi,Freelancer,Medium
43,40.3,167.1,25.92,no,Bangalore,Private,Low
70,72.0,150.0,27.29,yes,Chennai,Private,Low
79,59.2,170.6,21.04,no,Bangalore,Engineer,Medium
40,92.6,170.8,17.92,no,Hyderabad,Engineer,High
80,79.2,166.3,26.21,no,Delhi,Teacher,Medium
26,70.6,176.5,3.61,yes,Hyderabad,Student,High
29,62.9,177.6,32.97,no,Pune,Teacher,Low
70,71.7,172.2,31.09,yes,Hyderabad,Business,Medium
18,66.2,171.0,15.4,no,Bangalore,Business,Low
75,71.0,182.2,10.62,no,Pune,Freelancer,Low
75,98.5,159.3,5.5,yes,Hyderabad,Freelancer,Medium
18,54.0,166.7,30.19,no,Mumbai,Student,Low
64,67.5,180.0,29.31,no,Chennai,Engineer,Low
51,80.6,175.4,27.6,no,Delhi,Doctor,Low
49,64.0,167.6,49.31,no,Lucknow,Teacher,Low
79,93.7,173.9,27.51,no,Chennai,Private,Medium
71,80.2,164.5,36.65,no,Pune,Engineer,High
65,59.2,171.6,7.42,yes,Kolkata,Government,Low
42,73.1,176.9,16.35,yes,Kolkata,Business,Low
57,59.4,182.9,15.22,no,Pune,Private,Low
62,58.1,176.6,29.65,no,Mumbai,Business,High
70,67.9,183.6,17.88,no,Delhi,Engineer,Low
18,89.0,155.6,32.77,no,Kolkata,Engineer,Medium
33,81.2,147.9,35.12,no,Chennai,Government,Low
78,69.7,148.2,3.62,no,Pune,Business,Low
56,81.7,181.2,32.71,no,Chennai,Teacher,Low
80,74.0,176.0,7.61,no,Mumbai,Teacher,Low
22,52.5,162.8,24.33,no,Lucknow,Engineer,Medium
39,67.8,166.2,36.88,no,Hyderabad,Student,Low
46,68.9,173.4,35.76,yes,Kolkata,Business,Medium
72,81.4,162.8,16.39,no,Bangalore,Doctor,Low
20,61.5,161.8,15.07,no,Lucknow,Business,Medium
29,56.3,163.5,23.13,no,Lucknow,Freelancer,Medium
43,69.3,162.6,11.06,no,Kolkata,Teacher,Low
33,60.3,170.4,48.79,no,Mumbai,Teacher,High
68,65.1,186.6,18.56,no,Kolkata,Doctor,Low
54,68.8,159.9,46.3,no,Pune,Teacher,Medium
39,64.3,169.3,45.6,no,Lucknow,Doctor,Medium
74,84.4,174.6,19.51,yes,Delhi,Teacher,Medium
46,91.2,175.4,14.2,yes,Mumbai,Government,Low
31,82.9,164.9,39.0,no,Lucknow,Doctor,Low
45,43.4,176.2,13.01,no,Pune,Student,Medium
22,60.4,174.2,27.02,no,Lucknow,Business,High
64,67.3,165.5,7.31,no,Pune,Freelancer,High
66,42.3,156.5,20.52,no,Pune,Freelancer,High
47,56.9,158.6,5.75,no,Bangalore,Teacher,Low
63,67.1,177.5,15.61,yes,Chennai,Engineer,Low
79,63.3,184.3,33.93,no,Pune,Doctor,Medium
69,70.1,170.0,49.58,no,Lucknow,Doctor,High
22,49.3,184.0,14.23,no,Kolkata,Doctor,Low
29,63.1,169.5,24.72,no,Pune,Teacher,Low
33,72.3,158.6,23.51,no,Hyderabad,Business,Medium
43,70.2,167.9,10.84,no,Chennai,Engineer,Medium
43,76.7,184.9,31.28,yes,Pune,Doctor,Medium
65,75.8,164.0,36.79,no,Mumbai,Private,Low
38,63.9,168.6,9.07,no,Chennai,Doctor,Medium
56,71.8,181.9,38.34,no,Hyderabad,Doctor,Low
53,58.0,181.2,35.61,no,Hyderabad,Government,Medium
50,65.9,173.1,11.47,no,Hyderabad,Doctor,Low
79,54.2,175.3,33.15,no,Hyderabad,Engineer,Medium
47,86.0,180.6,20.9,yes,Delhi,Doctor,Medium
54,65.9,173.1,34.69,no,Hyderabad,Government,Medium
40,86.0,182.8,25.81,no,Mumbai,Engineer,High
75,74.7,176.7,4.31,no,Mumbai,Engineer,Low
27,56.7,168.5,39.77,yes,Kolkata,Doctor,Medium
71,73.8,174.3,28.67,yes,Lucknow,Student,High
22,82.1,166.1,36.79,no,Pune,Freelancer,High
53,68.8,160.3,8.05,no,Mumbai,Engineer,Medium
51,71.1,158.6,36.62,no,Delhi,Freelancer,High
69,61.7,167.9,21.86,no,Kolkata,Student,Low
48,70.4,173.1,40.36,no,Delhi,Engineer,Medium
27,73.6,188.0,30.76,no,Bangalore,Government,High
75,61.3,174.2,19.04,yes,Kolkata,Private,High
36,53.8,171.9,11.69,no,Mumbai,Teacher,Medium
75,89.3,169.0,41.16,no,Mumbai,Doctor,Low
49,79.1,166.4,28.89,no,Mumbai,Teacher,Low
18,61.8,171.3,49.4,no,Bangalore,Freelancer,High
73,73.3,167.2,19.93,no,Delhi,Freelancer,High
22,47.8,166.8,34.91,yes,Mumbai,Engineer,Low
62,40.3,178.2,31.9,yes,Hyderabad,Teacher,High
21,86.3,160.9,32.6,yes,Lucknow,Doctor,Low
33,73.4,167.5,37.38,no,Lucknow,Freelancer,Low
41,69.3,163.1,8.68,yes,Chennai,Private,Medium
33,73.5,171.2,28.38,no,Hyderabad,Doctor,Low
72,118.4,178.5,26.44,no,Pune,Private,High
19,83.0,173.5,18.44,no,Mumbai,Engineer,Low
66,54.3,167.8,22.94,no,Kolkata,Engineer,Low
45,44.8,179.4,26.9,no,Lucknow,Student,Medium
49,85.8,178.8,17.4,no,Kolkata,Business,Medium
44,82.8,170.4,16.07,no,Chennai,Private,Low
37,78.6,185.9,37.44,yes,Pune,Freelancer,Medium
41,57.8,174.2,5.21,no,Pune,Freelancer,Low
29,75.4,173.9,17.02,no,Bangalore,Private,Low
67,59.1,158.0,33.38,yes,Kolkata,Teacher,Low
52,79.9,153.2,12.02,no,Bangalore,Student,Medium
77,84.7,170.6,29.47,yes,Bangalore,Private,Medium
50,61.8,180.0,16.5,no,Chennai,Freelancer,Low
50,87.0,173.3,42.48,no,Kolkata,Teacher,Medium
78,71.7,179.5,18.8,no,Hyderabad,Freelancer,Medium
68,77.4,165.9,13.02,no,Pune,Doctor,Medium
60,50.4,170.8,27.44,no,Mumbai,Engineer,Low
54,73.5,170.2,8.51,yes,Hyderabad,Teacher,High
29,59.9,152.0,40.28,yes,Hyderabad,Business,Medium
20,77.1,187.9,34.64,no,Hyderabad,Freelancer,Low
18,92.0,182.0,38.98,yes,Pune,Doctor,Low
50,74.3,179.3,21.15,no,Bangalore,Government,Medium
57,56.5,182.8,42.08,yes,Bangalore,Doctor,Medium
27,79.4,165.3,25.69,no,Kolkata,Student,Medium
60,76.0,178.0,6.55,no,Kolkata,Business,Medium
61,100.9,165.3,12.75,yes,Hyderabad,Doctor,Medium
46,73.8,171.5,36.13,no,Chennai,Business,Low
30,61.2,152.6,45.03,no,Delhi,Engineer,Low
29,81.6,168.5,6.57,no,Hyderabad,Government,Medium
48,68.1,154.7,43.48,no,Hyderabad,Private,Low
63,71.2,157.5,40.36,yes,Pune,Business,High
19,56.1,169.5,19.11,no,Pune,Student,Medium
78,68.2,162.9,35.09,yes,Delhi,Student,High
68,70.5,173.4,10.97,no,Pune,Teacher,Medium
67,68.1,186.7,41.04,yes,Delhi,Freelancer,High
52,61.1,163.8,33.55,no,Bangalore,Government,Medium
40,74.3,167.4,23.06,yes,Chennai,Engineer,Medium
34,56.1,176.6,43.5,no,Pune,Engineer,Medium
43,52.6,163.3,8.68,no,Delhi,Business,Low
25,80.6,162.8,42.6,no,Hyderabad,Student,Low
46,79.3,165.6,3.15,no,Kolkata,Student,Low
43,50.4,178.8,38.15,no,Pune,Student,Medium
27,42.6,152.3,29.52,yes,Hyderabad,Private,High
43,54.9,161.5,35.44,yes,Pune,Engineer,Medium
79,68.1,185.3,21.79,no,Bangalore,Student,Medium
51,87.3,140.0,43.49,no,Bangalore,Teacher,Medium
68,67.7,168.7,17.03,no,Hyderabad,Doctor,High
58,58.5,185.3,15.2,yes,Pune,Student,Medium
24,72.2,189.1,16.48,yes,Lucknow,Teacher,Medium
21,68.3,178.0,39.17,no,Kolkata,Teacher,High
75,49.3,181.7,25.77,no,Chennai,Doctor,High
70,49.4,160.5,27.78,no,Chennai,Freelancer,Medium
67,49.8,161.3,41.92,no,Delhi,Engineer,Medium
62,107.2,187.1,42.0,no,Kolkata,Student,High
28,82.9,167.4,9.76,no,Mumbai,Government,Medium
46,61.1,151.2,28.39,no,Chennai,Teacher,Medium
73,86.6,174.2,8.05,no,Lucknow,Freelancer,Medium
53,61.5,168.1,43.69,yes,Delhi,Teacher,Medium
42,86.1,170.8,42.18,no,Bangalore,Private,High
38,71.2,146.2,42.77,yes,Chennai,Doctor,Low
78,60.1,143.5,35.83,no,Mumbai,Government,Low
74,80.2,173.0,24.41,yes,Bangalore,Freelancer,Medium
53,72.1,167.0,21.43,yes,Lucknow,Teacher,Low
27,76.0,165.4,20.97,no,Bangalore,Student,Low
54,73.2,173.9,5.18,no,Lucknow,Engineer,High
26,73.1,162.2,47.55,yes,Pune,Teacher,Low
41,82.0,167.3,23.61,no,Lucknow,Engineer,Low
52,108.8,165.5,46.65,no,Kolkata,Teacher,Medium
66,88.7,178.9,44.2,yes,Kolkata,Teacher,High
52,73.3,151.2,41.77,no,Hyderabad,Freelancer,Low
65,65.3,163.5,30.24,no,Chennai,Student,Medium
53,67.0,180.9,6.87,no,Mumbai,Freelancer,Low
35,51.2,161.6,17.55,no,Kolkata,Engineer,Low
66,80.0,171.2,30.97,no,Lucknow,Government,High
56,54.8,186.7,2.65,yes,Delhi,Business,High
49,64.4,171.6,4.05,yes,Bangalore,Student,Medium
41,80.1,191.4,34.53,yes,Delhi,Engineer,Medium
40,66.4,184.0,44.63,no,Bangalore,Engineer,Medium
79,62.6,163.5,43.05,no,Delhi,Engineer,Low
49,52.0,157.4,10.07,no,Bangalore,Private,Low
54,88.1,164.0,45.74,no,Kolkata,Business,Medium
29,57.5,173.8,35.42,no,Delhi,Student,Medium
66,61.2,173.5,36.38,no,Chennai,Private,High
72,43.1,176.6,16.59,no,Lucknow,Business,Medium
30,69.7,160.7,36.37,yes,Chennai,Teacher,High
40,65.0,162.2,36.07,no,Mumbai,Doctor,High
42,72.7,175.6,30.54,yes,Mumbai,Business,Medium
52,52.4,189.9,19.15,yes,Pune,Teacher,Low
58,81.0,159.0,40.93,no,Hyderabad,Business,Medium
47,42.4,169.3,47.0,no,Mumbai,Engineer,Medium
34,68.6,166.4,43.75,yes,Delhi,Doctor,Low
66,71.7,171.5,13.66,no,Bangalore,Doctor,Low
79,70.9,158.0,23.39,no,Hyderabad,Government,Low
37,72.4,170.9,18.44,no,Lucknow,Teacher,Low
65,81.8,182.2,35.96,no,Lucknow,Private,Medium
42,89.9,153.8,41.91,no,Mumbai,Private,High
39,67.7,180.0,12.36,no,Kolkata,Government,Low
30,55.5,158.1,47.47,no,Chennai,Business,Medium
76,78.4,172.6,34.51,no,Chennai,Business,Medium
36,65.8,174.9,12.49,yes,Kolkata,Private,Low
66,89.0,173.8,19.81,yes,Chennai,Business,Medium
53,61.0,166.7,7.02,no,Delhi,Teacher,Medium
29,57.1,176.6,30.66,no,Pune,Business,High
78,72.2,157.4,10.12,no,Kolkata,Freelancer,Medium
58,43.9,179.1,35.27,no,Pune,Doctor,Low
36,63.0,165.3,37.39,no,Delhi,Freelancer,Low
29,65.1,173.2,25.01,no,Hyderabad,Doctor,Medium
26,73.3,166.5,6.5,no,Lucknow,Student,Low
24,55.1,185.3,31.32,no,Pune,Business,Low
45,56.8,174.4,19.87,no,Chennai,Business,Medium
31,87.4,176.5,47.58,yes,Kolkata,Government,Low
48,69.8,177.9,26.63,yes,Kolkata,Doctor,Medium
69,83.0,167.6,5.47,no,Lucknow,Doctor,Low
36,61.9,172.9,32.53,yes,Hyderabad,Engineer,Low
75,69.2,171.7,39.41,no,Hyderabad,Engineer,High
64,73.2,176.4,9.7,no,Lucknow,Student,Medium
33,96.2,165.5,23.55,yes,Hyderabad,Doctor,Low
70,66.7,162.9,37.67,no,Kolkata,Student,Medium
22,67.5,181.8,2.98,yes,Lucknow,Business,Low
52,86.5,177.9,3.39,yes,Chennai,Business,Low
29,64.3,161.6,34.49,no,Chennai,Doctor,Low
42,74.3,189.0,36.81,no,Chennai,Teacher,Medium
69,85.2,164.3,42.6,no,Mumbai,Freelancer,Medium
76,61.4,171.2,21.18,yes,Mumbai,Student,Low
38,75.1,181.7,20.71,no,Pune,Teacher,Low
53,96.2,181.6,28.51,yes,Bangalore,Freelancer,Low
70,83.8,162.9,38.35,no,Pune,Freelancer,Medium
40,74.3,175.2,32.77,no,Kolkata,Business,Low
33,66.6,166.9,17.71,yes,Pune,Government,Medium
74,60.9,174.2,18.63,no,Chennai,Private,Low
56,55.2,168.7,38.62,no,Kolkata,Student,Low
62,92.6,166.0,27.66,no,Hyderabad,Business,High
70,89.7,160.4,6.7,yes,Delhi,Engineer,Low
59,60.1,181.9,9.34,yes,Delhi,Doctor,High
75,75.1,162.6,42.86,no,Chennai,Engineer,Low
56,71.7,184.7,49.94,no,Mumbai,Private,Medium
31,87.8,167.1,18.11,no,Pune,Private,Low
48,75.7,174.8,20.56,yes,Bangalore,Student,Medium
75,69.7,185.4,9.42,no,Pune,Engineer,Medium
22,61.9,165.7,13.31,no,Mumbai,Government,High
52,75.1,174.7,22.38,no,Kolkata,Private,Medium
40,64.8,174.9,15.65,no,Lucknow,Freelancer,Low
46,73.3,163.3,35.67,no,Mumbai,Student,Medium
60,68.9,172.2,27.82,no,Chennai,Teacher,Medium
28,64.4,177.4,41.47,yes,Hyderabad,Doctor,Low
35,55.4,187.0,36.78,no,Hyderabad,Freelancer,Low
64,77.7,165.9,8.15,no,Mumbai,Teacher,Low
29,70.6,173.5,7.92,no,Delhi,Government,Medium
26,96.8,168.7,44.99,no,Chennai,Business,Low
27,54.5,171.9,41.34,no,Pune,Private,High
75,79.4,164.1,24.46,no,Chennai,Doctor,Medium
61,68.8,168.3,8.26,no,Pune,Engineer,Medium
34,101.5,185.2,45.13,no,Chennai,Student,Medium
78,78.2,171.3,13.07,no,Mumbai,Doctor,Low
55,74.9,170.8,3.71,yes,Delhi,Business,High
24,68.8,161.5,46.36,no,Mumbai,Private,Low
63,59.5,180.9,40.83,no,Kolkata,Freelancer,High
30,74.7,178.5,35.29,no,Hyderabad,Teacher,Medium
57,49.3,171.3,3.63,yes,Bangalore,Private,Medium
59,50.0,189.0,27.36,no,Bangalore,Business,Medium
26,85.2,164.7,33.37,no,Hyderabad,Engineer,Low
67,43.6,159.6,38.45,yes,Lucknow,Student,Medium
44,65.2,169.1,24.61,no,Bangalore,Private,Medium
75,54.3,161.5,47.76,yes,Hyderabad,Student,High
19,64.0,172.4,13.75,no,Kolkata,Engineer,Medium
22,72.8,170.7,5.35,no,Kolkata,Student,High
46,84.8,181.5,17.97,no,Kolkata,Freelancer,Medium
54,88.3,165.4,33.77,yes,Delhi,Doctor,High
55,56.2,173.3,37.38,no,Lucknow,Doctor,High
36,63.0,171.9,37.45,no,Lucknow,Engineer,Medium
25,130.8,178.3,7.31,no,Chennai,Engineer,Medium
65,66.2,158.7,44.48,no,Hyderabad,Business,Low
62,56.8,161.0,15.48,no,Pune,Student,Low
18,59.3,164.2,12.08,no,Kolkata,Private,High
39,66.3,159.2,31.49,no,Bangalore,Government,High
69,64.1,176.1,12.17,no,Hyderabad,Teacher,Low
34,66.5,176.2,26.39,no,Pune,Freelancer,Medium
80,69.7,180.9,21.54,no,Pune,Engineer,Medium
24,69.6,168.5,13.14,no,Bangalore,Freelancer,Medium
42,55.7,165.4,16.02,no,Lucknow,Business,Low
62,75.5,160.5,22.52,no,Hyderabad,Engineer,Low
21,71.8,183.0,18.62,no,Hyderabad,Private,High
53,77.4,167.8,20.32,no,Mumbai,Freelancer,Low
23,44.3,162.7,37.3,no,Pune,Engineer,Low
77,72.4,177.5,10.08,no,Chennai,Doctor,Medium
48,40.2,166.6,32.13,yes,Kolkata,Government,Medium
36,67.4,159.3,34.55,no,Chennai,Student,Medium
78,79.9,161.3,40.5,no,Kolkata,Government,Low
61,85.7,170.9,42.67,yes,Bangalore,Freelancer,High
71,75.0,159.3,9.62,no,Chennai,Engineer,Low
56,80.1,169.1,8.64,yes,Chennai,Student,Low
44,65.5,161.4,31.51,no,Kolkata,Business,Medium
27,62.4,160.5,38.33,no,Kolkata,Freelancer,Medium
43,110.4,165.1,15.07,no,Pune,Engineer,Low
36,82.4,171.6,27.24,no,Lucknow,Government,Low
56,52.4,173.2,39.07,no,Lucknow,Teacher,Low
79,44.0,179.2,38.84,no,Chennai,Government,Medium
20,63.0,162.2,33.38,no,Hyderabad,Doctor,Low
62,87.9,183.9,5.78,no,Kolkata,Teacher,Low
30,70.7,197.2,4.43,no,Chennai,Freelancer,High
67,40.0,165.8,20.65,no,Mumbai,Doctor,Medium
45,67.3,152.3,3.28,yes,Chennai,Engineer,Low
79,70.0,152.6,45.4,no,Delhi,Government,Medium
75,40.0,165.0,2.97,no,Chennai,Freelancer,Medium
37,70.4,163.1,3.42,no,Lucknow,Engineer,Low
45,54.8,170.1,9.94,yes,Pune,Freelancer,Medium
25,42.5,175.1,32.1,yes,Pune,Student,Medium
78,94.1,157.1,27.99,yes,Lucknow,Freelancer,Low
80,54.1,168.3,33.66,no,Hyderabad,Doctor,Medium
58,60.0,164.9,44.89,no,Mumbai,Business,Low
56,59.8,190.4,23.84,no,Mumbai,Teacher,Medium
18,70.0,156.2,4.11,no,Lucknow,Government,Medium
20,96.5,162.4,38.65,no,Hyderabad,Business,Medium
30,52.1,170.3,40.97,no,Pune,Doctor,High
45,65.4,162.5,4.39,no,Lucknow,Freelancer,Low
79,71.8,181.3,13.66,yes,Pune,Business,Low
74,57.0,159.8,38.99,no,Bangalore,Doctor,High
80,65.2,160.8,20.06,no,Hyderabad,Student,Medium
77,78.9,182.2,24.69,no,Bangalore,Student,Medium
66,58.7,158.1,41.51,no,Pune,Business,Low
42,64.9,178.3,6.54,no,Delhi,Private,Medium
73,63.5,165.5,34.51,no,Kolkata,Private,Medium
50,68.4,163.8,12.32,no,Kolkata,Business,Medium
55,73.6,164.9,5.01,no,Mumbai,Freelancer,High
70,78.8,158.8,33.8,no,Mumbai,Government,Medium
23,99.1,179.1,7.83,no,Bangalore,Private,Low
75,40.0,171.4,37.86,no,Pune,Doctor,Medium
61,67.5,178.9,11.73,no,Mumbai,Student,High
62,49.5,181.8,4.33,no,Lucknow,Government,Low
49,64.2,175.4,6.77,no,Chennai,Business,Medium
62,83.2,155.5,42.38,no,Chennai,Government,Low
78,88.0,160.3,19.81,no,Delhi,Doctor,Low
64,88.7,178.5,16.51,no,Pune,Doctor,Low
38,88.5,170.6,25.58,no,Chennai,Business,Medium
33,67.4,176.5,32.38,no,Delhi,Freelancer,Medium
71,91.0,169.1,3.78,yes,Bangalore,Teacher,Medium
38,94.0,165.7,45.11,no,Lucknow,Government,High
28,72.1,176.5,48.01,no,Chennai,Engineer,Medium
77,87.7,152.7,22.03,yes,Delhi,Doctor,Low
54,70.6,166.8,21.81,no,Lucknow,Student,Low
53,91.2,170.7,44.17,no,Pune,Private,Medium
52,67.6,172.1,22.61,yes,Lucknow,Government,Medium
36,60.9,157.1,43.1,no,Kolkata,Engineer,Low
37,53.2,157.5,3.36,yes,Lucknow,Doctor,Low
74,67.4,166.1,25.5,no,Delhi,Government,Medium
35,71.3,169.4,47.72,no,Hyderabad,Teacher,Medium
64,55.8,185.6,14.13,yes,Lucknow,Engineer,High
58,66.2,161.2,14.78,no,Pune,Student,Low
66,62.1,165.1,32.25,no,Chennai,Freelancer,Medium
31,53.8,185.9,46.46,no,Delhi,Engineer,Medium
32,85.5,180.6,11.54,no,Hyderabad,Government,Low
48,88.2,158.9,46.24,yes,Bangalore,Private,High
18,85.5,176.8,33.82,no,Lucknow,Business,High
70,68.7,178.3,49.67,no,Mumbai,Freelancer,Low
71,69.7,172.0,37.35,no,Kolkata,Doctor,Low
71,54.1,158.3,34.05,yes,Bangalore,Private,High
20,76.2,164.0,41.12,no,Kolkata,Business,Low
